transaction_id,customer_id,subscription_id,transaction_date,transaction_type,amount,plan_id,description,year,month,year_month,quarter,annualized_amount
txn_cust_000535_10,cust_000535,sub_cust_000535_1,2023-10-18,recurring,29.0,basic,Recurring payment for Basic Plan,2023,10,2023-10,4,348.0
txn_cust_000535_11,cust_000535,sub_cust_000535_1,2023-11-19,recurring,29.0,basic,Recurring payment for Basic Plan,2023,11,2023-11,4,348.0
txn_cust_000535_12,cust_000535,sub_cust_000535_1,2023-12-19,recurring,29.0,basic,Recurring payment for Basic Plan,2023,12,2023-12,4,348.0
txn_cust_000535_13,cust_000535,sub_cust_000535_1,2024-01-19,recurring,29.0,basic,Recurring payment for Basic Plan,2024,1,2024-01,1,348.0
txn_cust_000535_14,cust_000535,sub_cust_000535_1,2024-02-19,expansion,99.0,pro,Expansion payment for Professional Plan,2024,2,2024-02,1,1188.0
txn_cust_000535_15,cust_000535,sub_cust_000535_1,2024-03-18,recurring,99.0,pro,Recurring payment for Professional Plan,2024,3,2024-03,1,1188.0
txn_cust_000535_16,cust_000535,sub_cust_000535_1,2024-04-18,recurring,99.0,pro,Recurring payment for Professional Plan,2024,4,2024-04,2,1188.0
txn_cust_000535_17,cust_000535,sub_cust_000535_1,2024-05-18,recurring,99.0,pro,Recurring payment for Professional Plan,2024,5,2024-05,2,1188.0
txn_cust_000535_18,cust_000535,sub_cust_000535_1,2024-06-18,recurring,99.0,pro,Recurring payment for Professional Plan,2024,6,2024-06,2,1188.0
txn_cust_000535_19,cust_000535,sub_cust_000535_1,2024-07-18,recurring,99.0,pro,Recurring payment for Professional Plan,2024,7,2024-07,3,1188.0
txn_cust_000535_20,cust_000535,sub_cust_000535_1,2024-08-18,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000535_21,cust_000535,sub_cust_000535_1,2024-09-18,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000535_22,cust_000535,sub_cust_000535_1,2024-10-18,recurring,99.0,pro,Recurring payment for Professional Plan,2024,10,2024-10,4,1188.0
txn_cust_000535_23,cust_000535,sub_cust_000535_1,2024-11-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,11,2024-11,4,1188.0
txn_cust_000535_24,cust_000535,sub_cust_000535_1,2024-12-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,12,2024-12,4,1188.0
txn_cust_000535_25,cust_000535,sub_cust_000535_1,2025-01-19,recurring,99.0,pro,Recurring payment for Professional Plan,2025,1,2025-01,1,1188.0
txn_cust_000535_26,cust_000535,sub_cust_000535_1,2025-02-19,recurring,99.0,pro,Recurring payment for Professional Plan,2025,2,2025-02,1,1188.0
txn_cust_000535_27,cust_000535,sub_cust_000535_1,2025-03-18,recurring,99.0,pro,Recurring payment for Professional Plan,2025,3,2025-03,1,1188.0
txn_cust_000535_28,cust_000535,sub_cust_000535_1,2025-04-18,contraction,29.0,basic,Contraction payment for Basic Plan,2025,4,2025-04,2,348.0
txn_cust_000535_29,cust_000535,sub_cust_000535_1,2025-05-18,expansion,99.0,pro,Expansion payment for Professional Plan,2025,5,2025-05,2,1188.0
txn_cust_000535_30,cust_000535,sub_cust_000535_1,2025-06-18,recurring,99.0,pro,Recurring payment for Professional Plan,2025,6,2025-06,2,1188.0
txn_cust_000535_31,cust_000535,sub_cust_000535_1,2025-07-18,recurring,99.0,pro,Recurring payment for Professional Plan,2025,7,2025-07,3,1188.0
txn_cust_000536_1,cust_000536,sub_cust_000536_1,2024-11-10,new,24.166666666666668,basic_annual,New Basic Annual subscription,2024,11,2024-11,4,290.0
txn_cust_000536_2,cust_000536,sub_cust_000536_1,2024-12-10,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,12,2024-12,4,290.0
txn_cust_000536_3,cust_000536,sub_cust_000536_1,2025-01-10,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,1,2025-01,1,290.0
txn_cust_000536_4,cust_000536,sub_cust_000536_1,2025-02-10,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,2,2025-02,1,290.0
txn_cust_000536_5,cust_000536,sub_cust_000536_1,2025-03-09,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,3,2025-03,1,290.0
txn_cust_000536_6,cust_000536,sub_cust_000536_1,2025-04-09,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,4,2025-04,2,290.0
txn_cust_000536_7,cust_000536,sub_cust_000536_1,2025-05-09,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,5,2025-05,2,290.0
txn_cust_000536_8,cust_000536,sub_cust_000536_1,2025-06-09,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,6,2025-06,2,290.0
txn_cust_000536_9,cust_000536,sub_cust_000536_1,2025-07-09,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,7,2025-07,3,290.0
txn_cust_000536_10,cust_000536,sub_cust_000536_1,2025-08-09,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,8,2025-08,3,290.0
txn_cust_000537_1,cust_000537,sub_cust_000537_1,2025-04-24,new,82.5,pro_annual,New Professional Annual subscription,2025,4,2025-04,2,990.0
txn_cust_000537_2,cust_000537,sub_cust_000537_1,2025-05-24,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000537_3,cust_000537,sub_cust_000537_1,2025-06-24,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000537_4,cust_000537,sub_cust_000537_1,2025-07-24,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000538_1,cust_000538,sub_cust_000538_1,2022-11-10,new,99.0,pro,New Professional Plan subscription,2022,11,2022-11,4,1188.0
txn_cust_000538_2,cust_000538,sub_cust_000538_1,2022-12-10,recurring,99.0,pro,Recurring payment for Professional Plan,2022,12,2022-12,4,1188.0
txn_cust_000538_3,cust_000538,sub_cust_000538_1,2023-01-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,1,2023-01,1,1188.0
txn_cust_000538_4,cust_000538,sub_cust_000538_1,2023-02-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,2,2023-02,1,1188.0
txn_cust_000538_5,cust_000538,sub_cust_000538_1,2023-03-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,3,2023-03,1,1188.0
txn_cust_000538_6,cust_000538,sub_cust_000538_1,2023-04-09,recurring,99.0,pro,Recurring payment for Professional Plan,2023,4,2023-04,2,1188.0
txn_cust_000538_7,cust_000538,sub_cust_000538_1,2023-05-09,recurring,99.0,pro,Recurring payment for Professional Plan,2023,5,2023-05,2,1188.0
txn_cust_000538_8,cust_000538,sub_cust_000538_1,2023-06-09,recurring,99.0,pro,Recurring payment for Professional Plan,2023,6,2023-06,2,1188.0
txn_cust_000538_9,cust_000538,sub_cust_000538_1,2023-07-09,recurring,99.0,pro,Recurring payment for Professional Plan,2023,7,2023-07,3,1188.0
txn_cust_000538_10,cust_000538,sub_cust_000538_1,2023-08-09,recurring,99.0,pro,Recurring payment for Professional Plan,2023,8,2023-08,3,1188.0
txn_cust_000538_11,cust_000538,sub_cust_000538_1,2023-10-09,recurring,99.0,pro,Recurring payment for Professional Plan,2023,10,2023-10,4,1188.0
txn_cust_000538_12,cust_000538,sub_cust_000538_1,2023-11-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,11,2023-11,4,1188.0
txn_cust_000538_13,cust_000538,sub_cust_000538_1,2023-12-10,recurring,99.0,pro,Recurring payment for Professional Plan,2023,12,2023-12,4,1188.0
txn_cust_000538_14,cust_000538,sub_cust_000538_1,2024-01-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,1,2024-01,1,1188.0
txn_cust_000538_15,cust_000538,sub_cust_000538_1,2024-02-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,2,2024-02,1,1188.0
txn_cust_000538_16,cust_000538,sub_cust_000538_1,2024-03-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,3,2024-03,1,1188.0
txn_cust_000538_17,cust_000538,sub_cust_000538_1,2024-05-09,recurring,99.0,pro,Recurring payment for Professional Plan,2024,5,2024-05,2,1188.0
txn_cust_000538_18,cust_000538,sub_cust_000538_1,2024-06-09,recurring,99.0,pro,Recurring payment for Professional Plan,2024,6,2024-06,2,1188.0
txn_cust_000538_19,cust_000538,sub_cust_000538_1,2024-07-09,recurring,99.0,pro,Recurring payment for Professional Plan,2024,7,2024-07,3,1188.0
txn_cust_000538_20,cust_000538,sub_cust_000538_1,2024-08-09,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000538_21,cust_000538,sub_cust_000538_1,2024-09-09,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000538_22,cust_000538,sub_cust_000538_1,2024-10-09,recurring,99.0,pro,Recurring payment for Professional Plan,2024,10,2024-10,4,1188.0
txn_cust_000538_23,cust_000538,sub_cust_000538_1,2024-11-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,11,2024-11,4,1188.0
txn_cust_000538_24,cust_000538,sub_cust_000538_1,2024-12-10,recurring,99.0,pro,Recurring payment for Professional Plan,2024,12,2024-12,4,1188.0
txn_cust_000538_25,cust_000538,sub_cust_000538_1,2025-01-10,recurring,99.0,pro,Recurring payment for Professional Plan,2025,1,2025-01,1,1188.0
txn_cust_000538_26,cust_000538,sub_cust_000538_1,2025-02-10,recurring,99.0,pro,Recurring payment for Professional Plan,2025,2,2025-02,1,1188.0
txn_cust_000538_27,cust_000538,sub_cust_000538_1,2025-03-09,recurring,99.0,pro,Recurring payment for Professional Plan,2025,3,2025-03,1,1188.0
txn_cust_000538_28,cust_000538,sub_cust_000538_1,2025-04-09,recurring,99.0,pro,Recurring payment for Professional Plan,2025,4,2025-04,2,1188.0
txn_cust_000538_29,cust_000538,sub_cust_000538_1,2025-05-09,recurring,99.0,pro,Recurring payment for Professional Plan,2025,5,2025-05,2,1188.0
txn_cust_000538_30,cust_000538,sub_cust_000538_1,2025-06-09,recurring,99.0,pro,Recurring payment for Professional Plan,2025,6,2025-06,2,1188.0
txn_cust_000538_31,cust_000538,sub_cust_000538_1,2025-07-09,recurring,99.0,pro,Recurring payment for Professional Plan,2025,7,2025-07,3,1188.0
txn_cust_000538_32,cust_000538,sub_cust_000538_1,2025-08-09,recurring,99.0,pro,Recurring payment for Professional Plan,2025,8,2025-08,3,1188.0
txn_cust_000539_1,cust_000539,sub_cust_000539_1,2023-07-21,new,82.5,pro_annual,New Professional Annual subscription,2023,7,2023-07,3,990.0
txn_cust_000539_2,cust_000539,sub_cust_000539_1,2023-08-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,8,2023-08,3,990.0
txn_cust_000539_3,cust_000539,sub_cust_000539_1,2023-09-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,9,2023-09,3,990.0
txn_cust_000539_4,cust_000539,sub_cust_000539_1,2023-10-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,10,2023-10,4,990.0
txn_cust_000539_5,cust_000539,sub_cust_000539_1,2023-11-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,11,2023-11,4,990.0
txn_cust_000539_6,cust_000539,sub_cust_000539_1,2023-12-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,12,2023-12,4,990.0
txn_cust_000539_7,cust_000539,sub_cust_000539_1,2024-01-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,1,2024-01,1,990.0
txn_cust_000539_8,cust_000539,sub_cust_000539_1,2024-02-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,2,2024-02,1,990.0
txn_cust_000539_9,cust_000539,sub_cust_000539_1,2024-03-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,3,2024-03,1,990.0
txn_cust_000539_10,cust_000539,sub_cust_000539_1,2024-04-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,4,2024-04,2,990.0
txn_cust_000539_11,cust_000539,sub_cust_000539_1,2024-05-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,5,2024-05,2,990.0
txn_cust_000539_12,cust_000539,sub_cust_000539_1,2024-06-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,6,2024-06,2,990.0
txn_cust_000539_13,cust_000539,sub_cust_000539_1,2024-07-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,7,2024-07,3,990.0
txn_cust_000539_14,cust_000539,sub_cust_000539_1,2024-08-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,8,2024-08,3,990.0
txn_cust_000539_15,cust_000539,sub_cust_000539_1,2024-09-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,9,2024-09,3,990.0
txn_cust_000539_16,cust_000539,sub_cust_000539_1,2024-10-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,10,2024-10,4,990.0
txn_cust_000539_17,cust_000539,sub_cust_000539_1,2024-11-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,11,2024-11,4,990.0
txn_cust_000539_18,cust_000539,sub_cust_000539_1,2024-12-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,12,2024-12,4,990.0
txn_cust_000539_19,cust_000539,sub_cust_000539_1,2025-01-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,1,2025-01,1,990.0
txn_cust_000539_20,cust_000539,sub_cust_000539_1,2025-03-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,3,2025-03,1,990.0
txn_cust_000539_21,cust_000539,sub_cust_000539_1,2025-04-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000539_22,cust_000539,sub_cust_000539_1,2025-05-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000539_23,cust_000539,sub_cust_000539_1,2025-06-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000539_24,cust_000539,sub_cust_000539_1,2025-07-21,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000540_1,cust_000540,sub_cust_000540_1,2023-05-19,new,99.0,pro,New Professional Plan subscription,2023,5,2023-05,2,1188.0
txn_cust_000540_2,cust_000540,sub_cust_000540_1,2023-06-19,recurring,99.0,pro,Recurring payment for Professional Plan,2023,6,2023-06,2,1188.0
txn_cust_000540_3,cust_000540,sub_cust_000540_1,2023-07-19,recurring,99.0,pro,Recurring payment for Professional Plan,2023,7,2023-07,3,1188.0
txn_cust_000540_4,cust_000540,sub_cust_000540_1,2023-08-19,recurring,99.0,pro,Recurring payment for Professional Plan,2023,8,2023-08,3,1188.0
txn_cust_000540_5,cust_000540,sub_cust_000540_1,2023-09-19,recurring,99.0,pro,Recurring payment for Professional Plan,2023,9,2023-09,3,1188.0
txn_cust_000540_6,cust_000540,sub_cust_000540_1,2023-10-19,recurring,99.0,pro,Recurring payment for Professional Plan,2023,10,2023-10,4,1188.0
txn_cust_000540_7,cust_000540,sub_cust_000540_1,2023-11-19,recurring,99.0,pro,Recurring payment for Professional Plan,2023,11,2023-11,4,1188.0
txn_cust_000540_8,cust_000540,sub_cust_000540_1,2023-12-19,recurring,99.0,pro,Recurring payment for Professional Plan,2023,12,2023-12,4,1188.0
txn_cust_000540_9,cust_000540,sub_cust_000540_1,2024-01-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,1,2024-01,1,1188.0
txn_cust_000540_10,cust_000540,sub_cust_000540_1,2024-02-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,2,2024-02,1,1188.0
txn_cust_000540_11,cust_000540,sub_cust_000540_1,2024-03-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,3,2024-03,1,1188.0
txn_cust_000540_12,cust_000540,sub_cust_000540_1,2024-04-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,4,2024-04,2,1188.0
txn_cust_000540_13,cust_000540,sub_cust_000540_1,2024-05-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,5,2024-05,2,1188.0
txn_cust_000540_14,cust_000540,sub_cust_000540_1,2024-06-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,6,2024-06,2,1188.0
txn_cust_000540_15,cust_000540,sub_cust_000540_1,2024-07-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,7,2024-07,3,1188.0
txn_cust_000540_16,cust_000540,sub_cust_000540_1,2024-08-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000540_17,cust_000540,sub_cust_000540_1,2024-09-19,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000540_18,cust_000540,sub_cust_000540_1,2024-10-19,contraction,29.0,basic,Contraction payment for Basic Plan,2024,10,2024-10,4,348.0
txn_cust_000540_19,cust_000540,sub_cust_000540_1,2024-11-19,recurring,29.0,basic,Recurring payment for Basic Plan,2024,11,2024-11,4,348.0
txn_cust_000540_20,cust_000540,sub_cust_000540_1,2025-01-19,recurring,29.0,basic,Recurring payment for Basic Plan,2025,1,2025-01,1,348.0
txn_cust_000540_21,cust_000540,sub_cust_000540_1,2025-02-19,expansion,99.0,pro,Expansion payment for Professional Plan,2025,2,2025-02,1,1188.0
txn_cust_000540_22,cust_000540,sub_cust_000540_1,2025-03-19,recurring,99.0,pro,Recurring payment for Professional Plan,2025,3,2025-03,1,1188.0
txn_cust_000540_23,cust_000540,sub_cust_000540_1,2025-04-19,recurring,99.0,pro,Recurring payment for Professional Plan,2025,4,2025-04,2,1188.0
txn_cust_000540_24,cust_000540,sub_cust_000540_1,2025-05-19,recurring,99.0,pro,Recurring payment for Professional Plan,2025,5,2025-05,2,1188.0
txn_cust_000540_25,cust_000540,sub_cust_000540_1,2025-06-19,recurring,99.0,pro,Recurring payment for Professional Plan,2025,6,2025-06,2,1188.0
txn_cust_000541_1,cust_000541,sub_cust_000541_1,2022-04-23,new,24.166666666666668,basic_annual,New Basic Annual subscription,2022,4,2022-04,2,290.0
txn_cust_000541_2,cust_000541,sub_cust_000541_1,2022-05-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,5,2022-05,2,290.0
txn_cust_000541_3,cust_000541,sub_cust_000541_1,2022-06-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,6,2022-06,2,290.0
txn_cust_000541_4,cust_000541,sub_cust_000541_1,2022-07-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,7,2022-07,3,290.0
txn_cust_000541_5,cust_000541,sub_cust_000541_1,2022-08-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,8,2022-08,3,290.0
txn_cust_000541_6,cust_000541,sub_cust_000541_1,2022-09-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,9,2022-09,3,290.0
txn_cust_000541_7,cust_000541,sub_cust_000541_1,2022-10-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,10,2022-10,4,290.0
txn_cust_000541_8,cust_000541,sub_cust_000541_1,2022-11-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,11,2022-11,4,290.0
txn_cust_000541_9,cust_000541,sub_cust_000541_1,2022-12-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,12,2022-12,4,290.0
txn_cust_000541_10,cust_000541,sub_cust_000541_1,2023-01-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,1,2023-01,1,290.0
txn_cust_000541_11,cust_000541,sub_cust_000541_1,2023-02-23,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,2,2023-02,1,290.0
